date,gold_close,gold_open,gold_high,gold_low,silver_close,silver_open,silver_high,silver_low,gpr_level,gpr_war,gpr_terrorism,gpr_economic,gpr_political,gpr_nuclear,gpr_trade,gpr_sanctions,gpr_pandemic,event_count,composite_risk,risk_regime_encoded,gpr_ma7,gpr_ma30,gpr_ma90,gpr_momentum,gpr_volatility,gpr_spike,pandemic_severity,pandemic_phase_encoded,is_pandemic,is_lockdown,is_post_pandemic,gold_return,gold_lag1,gold_lag7,gold_lag14,gold_lag30,gold_ma7,gold_ma14,gold_ma30,gold_ma60,gold_ema7,gold_ema14,gold_ema30,gold_rsi,gold_macd,gold_bb_pct,gold_volatility,gs_ratio,gs_ratio_ma7,gs_ratio_ma30,day_of_week,month,quarter,year,target
2010-04-02,1120.5,1125.0,1125.0,1120.0,17.9,17.77,17.9,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0053262316910785,1126.5,1087.5,1109.1,1118.85,1105.5071428571428,1109.775,1113.62,,1111.5617862252432,1110.3624087465012,1110.4225795384186,60.53438458169066,-0.1320789424689792,0.8076741024503366,0.1357553032132052,62.597765363128495,64.43546827011606,65.79515350024336,4.0,4.0,2.0,2010.0,1151.15
2010-04-05,1130.7,1125.1,1134.2,1119.2,18.07,17.81,18.2,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091030789825969,1120.5,1091.35,1125.7,1113.7,1110.2214285714283,1110.5892857142858,1113.675,,1113.7963450016507,1111.71624986012,1111.106761246266,55.02202643171805,0.6632098109876097,0.7092856524266105,0.1351160444169723,62.57332595462092,64.00219791980172,65.59370886919837,0.0,4.0,2.0,2010.0,1154.9
2010-04-06,1134.2,1130.65,1138.9,1123.0,17.92,18.04,18.1,17.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030954276112142,1130.7,1106.6,1125.05,1102.05,1115.8428571428572,1110.946428571429,1114.2416666666666,,1118.0222663150291,1114.250925022153,1112.4325197518956,52.33426704014938,2.0702231356749508,0.904280720825276,0.1391197069165174,63.29241071428571,63.54924792708836,65.39215840759125,1.0,4.0,2.0,2010.0,1158.95
2010-04-07,1148.0,1134.15,1153.25,1132.8,18.15,17.89,18.27,17.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121671662846059,1134.2,1109.2,1125.95,1096.4,1119.7857142857142,1111.6,1115.3133333333333,,1122.0667051654946,1116.9139963940092,1113.9007743156867,54.16098226466577,3.420657122799412,0.9296641841639438,0.1359572106897385,63.25068870523417,63.23683660901084,65.18570114388501,2.0,4.0,2.0,2010.0,1137.45
2010-04-08,1151.15,1149.45,1154.65,1144.4,18.08,18.14,18.21,17.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027439024390245,1148.0,1103.6,1107.55,1106.1,1125.3285714285714,1113.175,1117.0333333333333,,1128.5500354014991,1121.063110633712,1116.1940943381412,58.974358974358914,5.514616630615592,1.061295671171922,0.1413666083540983,63.66980088495576,63.14493367881716,65.00129290039156,3.0,4.0,2.0,2010.0,1135.6
2010-04-09,1160.9,1150.95,1165.35,1149.7,18.39,18.05,18.46,18.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084697910784867,1151.15,1113.8,1102.3,1116.5,1132.1214285714286,1116.2892857142858,1118.535,,1134.2000308174108,1125.0783138120164,1118.5386100674637,70.26022304832709,7.337437754847542,1.0093622479115507,0.1346935872510549,63.12669929309408,63.127489874603576,64.8321342019017,4.0,4.0,2.0,2010.0,1140.5
2010-04-12,1152.0,1165.69,1169.19,1152.0,18.23,18.43,18.61,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0076664656731846,1160.9,1126.5,1102.65,1117.35,1138.85,1120.475,1120.015,,1140.875026893253,1129.8582713853643,1121.3725770665694,76.13737734165915,9.443612772907272,1.0354257880724298,0.1365878121776271,63.19253976961053,63.05334487565784,64.6780646314126,0.0,4.0,2.0,2010.0,1146.3
2010-04-13,1151.15,1155.55,1157.9,1145.75,18.23,18.18,18.34,17.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007378472222221,1152.0,1120.5,1087.5,1134.65,1142.4928571428572,1124.0,1121.1699999999998,,1143.656271351249,1132.8125012735568,1123.416672063118,70.45171985080799,10.288348503275756,0.8717109962267339,0.1377287151068746,63.14591332967636,63.10046152641853,64.52034888513113,1.0,4.0,2.0,2010.0,1141.45
2010-04-14,1154.9,1151.3,1162.6,1150.8,18.44,18.18,18.53,18.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032576119532641,1151.15,1130.7,1091.35,1139.5,1146.8714285714286,1128.5464285714286,1121.72,,1145.52970411023,1135.2589360726693,1125.2635048236846,79.92477668077098,10.765774759634953,0.8294040361436206,0.1373089920892863,62.630151843817785,63.17876837878252,64.3898895737405,2.0,4.0,2.0,2010.0,1157.4
2010-04-15,1158.95,1155.3,1162.3,1150.85,18.42,18.4,18.54,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035067971252922,1154.9,1134.2,1106.6,1132.0,1150.3285714285714,1133.0857142857142,1122.2333333333331,,1147.8722786423532,1137.8790765389365,1127.2329848747656,79.90588235294113,11.311181485912355,0.8371363704974276,0.1289049896827049,62.91802388707926,63.18688636295349,64.2666571497529,3.0,4.0,2.0,2010.0,1154.88
2010-04-16,1137.45,1158.8,1160.45,1130.65,17.72,18.38,18.45,17.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0185512748608653,1158.95,1148.0,1109.2,1132.05,1153.8642857142856,1136.825,1123.131666666667,,1150.641709478013,1140.6897713028277,1129.3366471596576,77.53813782219879,11.927569433172948,0.8438440687978744,0.1289512137364084,64.19018058690746,63.13340253049542,64.15987476841879,4.0,4.0,2.0,2010.0,1172.93
2010-04-19,1135.6,1134.65,1138.45,1124.15,17.76,17.64,17.8,17.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016264451184668,1137.45,1151.15,1103.6,1122.4,1152.357142857143,1138.8428571428572,1123.3116666666667,,1147.3437816652984,1140.2576367957338,1129.8738011108524,62.395787626151794,10.582185840045668,0.6073657212062197,0.1464143508107382,63.94144144144144,63.26761565644875,64.12336521704812,0.0,4.0,2.0,2010.0,1165.45
2010-04-20,1140.5,1135.7,1146.3,1133.45,17.85,17.73,18.09,17.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043148996125397,1135.6,1160.9,1113.8,1120.1,1150.1357142857144,1141.1285714285714,1123.7516666666668,,1144.4078359530508,1139.636412983661,1130.2522711344668,64.51905626134297,9.261735093938569,0.5726962151822862,0.1333459869285818,63.89355742296918,63.30642145023241,64.08334013683151,1.0,4.0,2.0,2010.0,1167.1
2010-04-21,1146.3,1140.2,1150.9,1138.25,18.08,17.82,18.16,17.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050854888206925,1140.5,1152.0,1126.5,1108.2,1147.2214285714283,1143.0357142857142,1124.4316666666666,,1143.430876890935,1139.7515909514664,1130.9285218928535,62.7264061010486,8.507994720612714,0.6083378072162235,0.1319235295845912,63.40154867256638,63.41597261164315,64.04616852607074,2.0,4.0,2.0,2010.0,1179.25
2010-04-22,1141.45,1145.75,1149.5,1132.15,17.99,18.02,18.17,17.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0042310041001482,1146.3,1151.15,1120.5,1109.45,1146.4071428571428,1144.45,1125.7016666666666,,1144.1481577088682,1140.6249292299858,1131.9413972718992,60.102040816326486,8.278152999100485,0.6552389218477209,0.132347007125743,63.44913841022791,63.44583102635112,63.98533335233502,3.0,4.0,2.0,2010.0,1182.4
2010-04-23,1157.4,1141.5,1158.0,1135.45,18.32,17.95,18.35,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139734548162424,1141.45,1154.9,1130.7,1102.45,1145.0214285714287,1145.946428571429,1126.7683333333334,,1143.4736182529684,1140.7349623686432,1132.567087622973,60.81569437274136,7.62055487665998,0.574197738034837,0.1218897035513423,63.17685589519651,63.489148895001335,63.94519585256717,4.0,4.0,2.0,2010.0,1171.65
2010-04-26,1154.88,1156.5,1160.23,1151.05,18.3,18.25,18.45,18.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021772939346811,1157.4,1158.95,1134.2,1109.1,1145.3785714285714,1147.8535714285715,1128.6,1117.559166666667,1146.9552138007598,1142.9573822940702,1134.1990572902012,63.01169590643276,8.27912774848869,0.7757278371813685,0.1283738052540254,63.10819672131148,63.56724947376973,63.90080823261185,0.0,4.0,2.0,2010.0,1175.2
2010-04-27,1172.93,1153.78,1172.93,1146.55,18.18,18.25,18.44,18.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156293294541423,1154.88,1137.45,1148.0,1125.7,1144.797142857143,1149.3307142857143,1130.126,1118.3513333333333,1148.9364103979576,1144.547321906599,1135.5565362267384,60.175162369612295,8.501245929706783,0.7197299180943985,0.1227840040969446,64.51760176017602,63.5944170215172,63.839894883665714,1.0,4.0,2.0,2010.0,1208.75
2010-04-28,1165.45,1168.03,1174.68,1160.65,18.1,18.15,18.26,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0063771921598049,1172.93,1135.6,1151.15,1125.05,1149.8657142857144,1151.1114285714286,1131.7003333333334,1119.3135,1154.9348079060735,1148.332209726909,1138.0069458074051,61.77387361858885,10.006805033685168,0.9831906345834228,0.1314825347303609,64.38950276243094,63.64119147484127,63.83891433071745,2.0,4.0,2.0,2010.0,1208.3
2010-04-29,1167.1,1164.95,1171.75,1162.55,18.47,18.05,18.56,18.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014157621519583,1165.45,1140.5,1160.9,1125.95,1154.13,1152.1328571428571,1133.0469999999998,1120.2435,1157.5636059649237,1150.6148591726717,1139.804377027645,56.48820326678763,10.479734620523914,0.8395598311631093,0.1325448329735174,63.188955062263126,63.70520023498263,63.84350255339053,3.0,4.0,2.0,2010.0,1202.4
2010-04-30,1179.25,1168.7,1182.05,1161.88,18.64,18.44,18.79,18.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104104189872333,1167.1,1146.3,1152.0,1107.55,1157.93,1152.5757142857142,1134.418666666667,1121.9710000000002,1159.9477044977498,1152.8131094816956,1141.5904005445989,53.0362389813907,10.86140809526114,0.8375373138815063,0.1303827490855121,63.26448497854077,63.60454275488177,63.79156835468008,4.0,4.0,2.0,2010.0,1232.55
2010-05-03,1182.4,1179.0,1187.91,1176.3,18.8,18.61,18.87,18.48,26.36306162827168,0.0,0.0,34.02174687823998,0.0,0.0,0.0,0.0,0.0,1.0,17.349574026956667,0.0,3.766151661181667,0.8787687209423891,,25.484292907329284,4.81321451290109,0.0,0.0,0.0,0.0,0.0,0.0,0.0026711893152429,1179.25,1141.45,1151.15,1102.3,1162.637142857143,1154.5221428571429,1136.8086666666668,1123.8676666666663,1164.7732784098323,1156.338350009153,1144.052309702743,62.933080208827725,11.999689796009989,1.0160835547894,0.1295489894661676,62.8936170212766,63.58496222716382,63.72615994269661,0.0,5.0,2.0,2010.0,1237.35
2010-05-04,1171.65,1181.75,1192.4,1167.16,17.88,18.77,18.82,17.77,25.92731854674524,0.0,0.0,33.45941686389374,0.0,0.0,0.0,0.0,0.0,1.0,17.062810791476842,0.0,7.470054310716701,1.7430126725005637,,24.184305874244675,6.63349408668776,0.0,0.0,0.0,0.0,0.0,0.0,-0.0090916779431664,1182.4,1157.4,1154.9,1102.65,1168.4871428571428,1156.7542857142855,1139.4786666666666,1125.8451666666665,1169.1799588323868,1159.8135115989182,1146.5570557503283,64.51463074779377,13.004387963013867,1.0019480931857194,0.1266134482560688,65.5285234899329,63.5056020287422,63.65614371761966,1.0,5.0,2.0,2010.0,1232.33
2010-05-05,1175.2,1171.75,1177.31,1158.2,17.48,17.82,17.91,17.05,25.498777664863724,0.0,0.0,32.90638134715713,0.0,0.0,0.0,0.0,0.0,1.0,16.780787335376917,0.0,11.11273683426866,2.592971927996021,,22.905805736867705,7.912712219219411,0.0,0.0,0.0,0.0,0.0,0.0,0.0030299150770281,1171.65,1154.88,1158.95,1087.5,1170.5228571428572,1157.9507142857144,1141.7786666666666,1127.417666666667,1169.797469126919,1161.3918182659445,1148.1947338803438,57.30484081988661,12.79020377083816,0.7817170946651443,0.1304574739231172,67.23112128146454,63.84155454227597,63.67964006205188,2.0,5.0,2.0,2010.0,1233.05
2010-05-06,1208.75,1176.1,1211.35,1173.35,17.66,17.48,17.77,17.23,25.07731994073772,0.0,0.0,32.362486703497176,0.0,0.0,0.0,0.0,0.0,1.0,16.503425316994523,0.0,14.695211111516908,3.4288825926872786,,21.648437348050443,8.893196601935642,0.0,0.0,0.0,0.0,0.0,0.0,0.0285483321987747,1175.2,1172.93,1137.45,1091.35,1173.4257142857143,1159.1114285714286,1144.7020000000002,1129.1235,1171.1481018495017,1163.2330185703825,1149.9559007329135,57.11782742006132,12.758320033270364,0.8116082233761668,0.1304490169703124,68.44563986409966,64.43054376515498,63.7329888442564,3.0,5.0,2.0,2010.0,1223.75
2010-05-07,1208.3,1207.25,1213.85,1193.15,18.37,17.6,18.62,17.45,24.66282830006716,0.0,0.0,31.82758184757113,0.0,0.0,0.0,0.0,0.0,1.0,16.230647689541094,0.0,18.218472297240787,4.250976869356184,,20.41185143071098,9.671193401910005,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003722854188211,1208.75,1165.45,1135.6,1106.6,1178.542857142857,1164.2042857142858,1148.6153333333336,1131.0135,1180.5485764096363,1169.302261984492,1153.787517605383,78.24881141045955,15.251905495722212,1.171816039682561,0.1566773952928477,65.77572128470331,64.9916920657155,63.8230443096059,4.0,5.0,2.0,2010.0,1221.7
2010-05-10,1202.4,1202.35,1206.0,1184.35,18.5,18.41,18.8,18.18,23.46000797043281,0.0,0.0,30.275332364114465,0.0,0.0,0.0,0.0,0.0,1.0,15.439069660996015,0.0,21.56990200730262,5.032977135037277,,18.42703083539553,10.246947084005487,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048828933211949,1208.3,1167.1,1140.5,1109.2,1184.6642857142856,1169.3971428571429,1152.0053333333333,1132.9285000000002,1187.486432319687,1174.502192469953,1157.3377793707562,79.1266025641026,16.995782456491042,1.0433648204457748,0.1569889992143125,64.9945945945946,65.18972328318299,63.83292535440173,0.0,5.0,2.0,2010.0,1191.75
2010-05-11,1232.55,1200.7,1234.15,1200.7,19.31,18.43,19.45,18.35,23.07224814534829,0.0,0.0,29.77492513506832,0.0,0.0,0.0,0.0,0.0,1.0,15.18388428515298,0.0,24.86593745663809,5.802052073215553,,17.270196072132737,10.711479442644167,0.0,0.0,0.0,0.0,0.0,0.0,0.0250748502994011,1202.4,1179.25,1146.3,1103.6,1189.707142857143,1173.8185714285717,1155.112,1134.6185,1191.214824244787,1178.2220440285114,1160.2707760484914,74.60254372019087,17.699385802273355,0.9109856224977934,0.157251229131415,63.82962195753496,65.44767178780177,63.86961153366856,1.0,5.0,2.0,2010.0,1183.1
2010-05-12,1237.35,1231.0,1249.15,1227.4,19.53,19.28,19.73,19.06,22.6908974264388,0.0,0.0,29.282788910015466,0.0,0.0,0.0,0.0,0.0,1.0,14.932916752578612,0.0,24.34134257066196,6.558415320763514,,16.132482105675287,11.082363578184465,0.0,0.0,0.0,0.0,0.0,0.0,0.0038943653401484,1232.55,1182.4,1141.45,1113.8,1197.321428571429,1179.9792857142857,1159.4103333333337,1136.4951666666668,1201.5486181940294,1185.4660143353751,1164.9725776499818,78.7212787212788,20.44515681120629,1.090553864862014,0.1727626458138582,63.356374807987706,65.52840564194379,63.87086868177136,2.0,5.0,2.0,2010.0,1177.15
2010-05-13,1232.33,1235.2,1243.35,1227.95,19.44,19.43,19.81,19.32,22.31584988049696,0.0,0.0,28.79878698128444,0.0,0.0,0.0,0.0,0.0,1.0,14.686097348455675,0.0,23.82541847548364,7.302276983446745,,15.013572897050215,11.372120657299826,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040570574211015,1237.35,1171.65,1157.4,1126.5,1205.1714285714286,1186.8292857142858,1163.5286666666666,1138.531,1210.4989636523032,1192.384080086695,1169.6782524065102,81.94536975349769,22.74479865360945,1.0237756849934818,0.1721495424782026,63.39146090534979,65.59451389718824,63.86122403251381,3.0,5.0,2.0,2010.0,1192.05
2010-05-14,1233.05,1232.45,1249.45,1219.55,19.27,19.41,19.7,18.94,21.94700132523732,0.0,0.0,28.32278490078288,0.0,0.0,0.0,0.0,0.0,1.0,14.443357510251506,0.0,23.31802185553701,8.03384369428799,,13.91315763094933,11.590004203107004,0.0,0.0,0.0,0.0,0.0,0.0,0.0005842590864459,1232.33,1175.2,1154.88,1120.5,1213.84,1192.1814285714286,1167.0563333333334,1140.338166666667,1215.9567227423288,1197.7103368566927,1173.7495705588142,76.92031328590933,23.88790197559433,0.9183932639169996,0.1741327584137136,63.98806434872859,65.2892192422478,63.87884862221594,4.0,5.0,2.0,2010.0,1201.1
2010-05-17,1223.75,1231.5,1243.1,1219.45,18.9,19.25,19.58,18.75,20.8766334401219,0.0,0.0,26.94146638142921,0.0,0.0,0.0,0.0,0.0,1.0,13.7389466523346,0.0,22.717923784020464,8.729731475625387,,12.146901964496513,11.717044077102482,0.0,0.0,0.0,0.0,0.0,0.0,-0.00754227322493,1233.05,1208.75,1172.93,1130.7,1222.1042857142857,1197.765,1170.808,1142.2415,1220.230042058568,1202.4223947719406,1177.6013094807224,78.45235495377449,24.56837708403941,0.8779999700903912,0.1743518484491062,64.74867724867725,64.82592539471409,63.92519192173594,0.0,5.0,2.0,2010.0,1210.9
2010-05-18,1221.7,1222.3,1229.85,1207.35,18.97,18.86,19.13,18.62,20.531573040257683,0.0,0.0,26.49616311023042,0.0,0.0,0.0,0.0,0.0,1.0,13.511861838149157,0.0,22.12774446119053,9.414117243633976,,11.117455796623709,11.788960750217193,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016751787538303,1223.75,1208.3,1165.45,1134.2,1224.2471428571428,1201.395,1173.909666666667,1144.0756666666666,1221.1100315442072,1205.2661292524,1180.597495067585,69.75587000466493,24.081498131893795,0.7815942088005754,0.1608432144330228,64.4016868740116,64.29778787822518,63.997703631537824,1.0,5.0,2.0,2010.0,1212.1
2010-05-19,1191.75,1223.9,1228.1,1187.62,18.2,18.95,19.0,17.93,20.19221598714695,0.0,0.0,26.058220054713026,0.0,0.0,0.0,0.0,0.0,1.0,13.288530405801383,0.0,21.660917035006843,10.087191109872208,,10.105024877274744,11.809346426629595,0.0,0.0,0.0,0.0,0.0,0.0,-0.0245150200540231,1221.7,1202.4,1167.1,1148.0,1226.1614285714284,1205.412857142857,1176.8263333333334,1146.0698333333337,1221.2575236581908,1207.457347935486,1183.2649694353113,72.83058689828727,23.262382635374934,0.7425731367963796,0.1608630135383154,65.48076923076923,64.10149724812636,64.0346795035287,2.0,5.0,2.0,2010.0,1214.81
2010-05-20,1183.1,1192.65,1198.8,1175.35,17.64,18.14,18.34,17.48,19.85846801275952,0.0,0.0,25.627515561212245,0.0,0.0,0.0,0.0,0.0,1.0,13.068890317346256,0.0,21.201805587494164,10.749140043630858,,9.109327969128662,11.780961209831403,0.0,0.0,0.0,0.0,0.0,0.0,-0.0072582336899518,1191.75,1232.55,1179.25,1151.15,1224.64,1207.1735714285714,1178.284666666667,1147.659,1213.880642742317,1205.363005125772,1183.8154215199093,58.135850551191545,19.971760799694263,0.4897951795123018,0.18784019952857,67.06916099773242,64.17095076757987,64.10901552104652,3.0,5.0,2.0,2010.0,1216.21
2010-05-21,1177.15,1182.3,1189.35,1168.5,17.66,17.57,17.91,17.39,19.53023640717869,0.0,0.0,25.20392998682153,0.0,0.0,0.0,0.0,0.0,1.0,12.852880560235782,0.0,20.75028258474272,11.400147923870149,,8.130088483308542,11.705863057435158,0.0,0.0,0.0,0.0,0.0,0.0,-0.0050291606795704,1183.1,1237.35,1182.4,1160.9,1217.5757142857142,1207.4485714285713,1179.3496666666667,1148.9423333333334,1206.1854820557,1202.3945678960506,1183.7690263241116,51.300763565105726,16.47747268606281,0.39232968477175,0.1902705132885763,66.65628539071348,64.63374205903666,64.22232752480575,4.0,5.0,2.0,2010.0,1225.3
2010-05-24,1192.05,1176.93,1197.0,1176.48,17.88,17.61,18.06,17.58,18.57773553796348,0.0,0.0,23.97471981652053,0.0,0.0,0.0,0.0,0.0,1.0,12.226038178489496,0.0,20.21626625009508,12.019405775135596,,6.55832976282788,11.572618769504842,0.0,0.0,0.0,0.0,0.0,0.0,0.0126576901839186,1177.15,1232.33,1171.65,1152.0,1208.9757142857145,1207.0735714285713,1179.8913333333337,1149.953166666667,1198.926611541041,1199.0285895946706,1183.3399247778043,48.25916837986603,13.078306944070846,0.3230226189517409,0.1905971404586767,66.66946308724832,65.10515785656891,64.3399803947264,0.0,5.0,2.0,2010.0,1223.85
2010-05-25,1201.1,1191.4,1204.95,1185.9,17.88,17.83,17.95,17.52,18.27067257823447,0.0,0.0,23.578452552919387,0.0,0.0,0.0,0.0,0.0,1.0,12.023959541877666,0.0,19.691076429094668,12.62842819441008,,5.6422443838243925,11.397707910206863,0.0,0.0,0.0,0.0,0.0,0.0,0.0075919634243528,1192.05,1233.05,1175.2,1151.15,1203.2214285714283,1208.5307142857143,1181.2263333333333,1151.1981666666666,1197.2074586556505,1198.0981023774625,1183.9044095585411,56.58319349425582,11.452559795458,0.4412037710954234,0.1895670039450583,67.17561521252796,65.57344388255441,64.45587783864765,1.0,5.0,2.0,2010.0,1208.05
2010-05-26,1210.9,1202.55,1217.21,1201.1,18.06,18.04,18.43,17.95,17.968684922815015,0.0,0.0,23.18873501108365,0.0,0.0,0.0,0.0,0.0,1.0,11.825220971342738,0.0,19.275655212336545,13.227384358503912,,4.741300564311102,11.18127022463674,0.0,0.0,0.0,0.0,0.0,0.0,0.0081591874115396,1201.1,1223.75,1208.75,1154.9,1198.6571428571428,1210.3807142857142,1182.8913333333333,1152.3056666666669,1198.180593991793,1198.4983586016187,1185.0185003225222,58.07155322862128,10.769024304186814,0.5183845639691784,0.1902162038269837,67.04872646733112,66.02880829166861,64.59020123474271,2.0,5.0,2.0,2010.0,1220.0
2010-05-27,1212.1,1212.15,1219.35,1206.6,18.5,17.98,18.59,17.98,17.67168868430346,0.0,0.0,22.80545893363469,0.0,0.0,0.0,0.0,0.0,1.0,11.629767260448322,0.0,18.867100304343086,13.816440647980697,,3.855248036322767,10.922898812952,0.0,0.0,0.0,0.0,0.0,0.0,0.000990998430919,1210.9,1221.7,1208.3,1158.95,1196.821428571429,1210.5342857142855,1184.758,1153.4956666666667,1201.3604454939807,1200.151922273431,1186.6948873277731,50.78645109371573,10.891291566103972,0.6012949265894735,0.1851339040640314,65.51891891891891,66.3573867514763,64.73748705552649,3.0,5.0,2.0,2010.0,1240.05
2010-05-28,1214.81,1211.45,1216.15,1203.01,18.4,18.41,18.66,18.21,17.379601361834954,0.0,0.0,22.428517852530906,0.0,0.0,0.0,0.0,0.0,1.0,11.437544115240163,0.0,18.4652982150128,14.395760693375196,,2.98384066845976,10.62157135998988,0.0,0.0,0.0,0.0,0.0,0.0,0.0022357891263098,1212.1,1191.75,1202.4,1137.45,1195.45,1210.8057142857142,1186.5296666666666,1154.830666666667,1204.0453341205714,1201.7450088935657,1188.3399976359974,51.38242142025611,10.958524798558528,0.5956765379516682,0.1828881156760909,66.02228260869565,66.5169913293202,64.8241835565878,4.0,5.0,2.0,2010.0,1235.63
2010-05-31,1216.21,1212.05,1218.3,1210.2,18.57,18.35,18.62,18.3,16.53198820147009,0.0,0.0,21.33466612926696,0.0,0.0,0.0,0.0,0.0,0.0,10.879728506441428,0.0,17.990086813400023,14.94682696675753,,1.585161234712558,10.272042551812229,0.0,0.0,0.0,0.0,0.0,0.0,0.001152443592002,1214.81,1183.1,1232.55,1135.6,1198.7442857142855,1211.6921428571427,1189.1083333333331,1156.21,1206.736500590493,1203.4870167959605,1190.0536554759767,54.62197392923646,11.102181617649649,0.6099306217154523,0.1828809221175288,65.49326871297792,66.5943503833097,64.88525362398074,0.0,5.0,2.0,2010.0,1232.35
2010-06-01,1225.3,1216.1,1231.2,1215.05,18.42,18.48,18.71,18.16,16.258738471061612,0.0,0.0,20.982035114949,0.0,0.0,0.0,0.0,0.0,0.0,10.699902411414444,0.0,17.522729965383295,15.488784915792916,,0.769953555268696,9.877583137077137,0.0,0.0,0.0,0.0,0.0,0.0,0.0074740382006395,1216.21,1177.15,1237.35,1140.5,1203.4742857142858,1210.525,1191.7953333333332,1157.7734999999998,1209.1048754429123,1205.183422226752,1191.7466288664532,42.25592417061614,11.199727776355758,0.6097034753282649,0.1802925621389626,66.5200868621064,66.36922291405905,64.93698119969864,1.0,6.0,2.0,2010.0,1217.8
